seq,timestamp_ms,scenario,written_to_sensor_file
1360,28180,normal,True
1361,28200,normal,True
1362,28220,normal,True
1363,28240,normal,True
1364,28260,normal,True
1365,28280,normal,True
1366,28300,normal,True
1367,28320,normal,True
1368,28340,normal,True
1369,28360,normal,True
1370,28380,normal,True
1371,28400,normal,True
1372,28420,normal,True
1373,28440,normal,True
1374,28460,normal,True
1375,28480,normal,True
1376,28500,normal,True
1377,28520,normal,True
1378,28540,normal,True
1379,28560,normal,True
1380,28580,normal,True
1381,28600,normal,True
1382,28620,normal,True
1383,28640,normal,True
1384,28660,normal,True
1385,28680,normal,True
1386,28700,normal,True
1387,28720,normal,True
1388,28740,normal,True
1389,28760,normal,True
1390,28780,normal,True
1391,28800,normal,True
1392,28820,normal,True
1393,28840,normal,True
1394,28860,normal,True
1395,28880,normal,True
1396,28900,normal,True
1397,28920,normal,True
1398,28940,normal,True
1399,28960,normal,True
1400,28980,normal,True
1401,29000,normal,True
1402,29020,normal,True
1403,29040,normal,True
1404,29060,normal,True
1405,29080,normal,True
1406,29100,normal,True
1407,29120,normal,True
1408,29140,normal,True
1409,29160,normal,True
1410,29180,normal,True
1411,29200,normal,True
1412,29220,normal,True
1413,29240,normal,True
1414,29260,normal,True
1415,29280,normal,True
1416,29300,normal,True
1417,29320,normal,True
1418,29340,normal,True
1419,29360,normal,True
1420,29380,normal,True
1421,29400,normal,True
1422,29420,normal,True
1423,29440,normal,True
1424,29460,normal,True
1425,29480,normal,True
1426,29500,normal,True
1427,29520,normal,True
1428,29540,normal,True
1429,29560,normal,True
1430,29580,normal,True
1431,29600,normal,True
1432,29620,normal,True
1433,29640,normal,True
1434,29660,normal,True
1435,29680,normal,True
1436,29700,normal,True
1437,29720,normal,True
1438,29740,normal,True
1439,29760,normal,True
1440,29780,normal,True
1441,29800,normal,True
1442,29820,normal,True
1443,29840,normal,True
1444,29860,normal,True
1445,29880,normal,True
1446,29900,normal,True
1447,29920,normal,True
1448,29940,normal,True
1449,29960,normal,True
1450,29980,normal,True
1451,30000,normal,True
1452,30020,normal,True
1453,30040,normal,True
1454,30060,normal,True
1455,30080,normal,True
1456,30100,normal,True
1457,30120,normal,True
1458,30140,normal,True
1459,30160,normal,True
1460,30180,normal,True
1461,30200,normal,True
1462,30220,normal,True
1463,30240,normal,True
1464,30260,normal,True
1465,30280,normal,True
1466,30300,normal,True
1467,30320,normal,True
1468,30340,normal,True
1469,30360,normal,True
1470,30380,normal,True
1471,30400,normal,True
1472,30420,normal,True
1473,30440,normal,True
1474,30460,normal,True
1475,30480,normal,True
1476,30500,normal,True
1477,30520,normal,True
1478,30540,normal,True
1479,30560,normal,True
1480,30580,normal,True
1481,30600,normal,True
1482,30620,normal,True
1483,30640,normal,True
1484,30660,normal,True
1485,30680,normal,True
1486,30700,normal,True
1487,30720,normal,True
1488,30740,normal,True
1489,30760,normal,True
1490,30780,normal,True
1491,30800,normal,True
1492,30820,normal,True
1493,30840,normal,True
1494,30860,normal,True
1495,30880,normal,True
1496,30900,normal,True
1497,30920,normal,True
1498,30940,normal,True
1499,30960,normal,True
1500,30980,normal,True
1501,31000,optical_shift,True
1502,31020,optical_shift,True
1503,31040,optical_shift,True
1504,31060,optical_shift,True
1505,31080,optical_shift,True
1506,31100,optical_shift,True
1507,31120,optical_shift,True
1508,31140,optical_shift,True
1509,31160,optical_shift,True
1510,31180,optical_shift,True
1511,31200,optical_shift,True
1512,31220,optical_shift,True
1513,31240,optical_shift,True
1514,31260,optical_shift,True
1515,31280,optical_shift,True
1516,31300,optical_shift,True
1517,31320,optical_shift,True
1518,31340,optical_shift,True
1519,31360,optical_shift,True
1520,31380,optical_shift,True
1521,31400,optical_shift,True
1522,31420,optical_shift,True
1523,31440,optical_shift,True
1524,31460,optical_shift,True
1525,31480,optical_shift,True
1526,31500,optical_shift,True
1527,31520,optical_shift,True
1528,31540,optical_shift,True
1529,31560,optical_shift,True
1530,31580,optical_shift,True
1531,31600,optical_shift,True
1532,31620,optical_shift,True
1533,31640,optical_shift,True
1534,31660,optical_shift,True
1535,31680,optical_shift,True
1536,31700,optical_shift,True
1537,31720,optical_shift,True
1538,31740,optical_shift,True
1539,31760,optical_shift,True
1540,31780,optical_shift,True
1541,31800,optical_shift,True
1542,31820,optical_shift,True
1543,31840,optical_shift,True
1544,31860,optical_shift,True
1545,31880,optical_shift,True
1546,31900,optical_shift,True
1547,31920,optical_shift,True
1548,31940,optical_shift,True
1549,31960,optical_shift,True
1550,31980,optical_shift,True
1551,32000,optical_shift,True
1552,32020,optical_shift,True
1553,32040,optical_shift,True
1554,32060,optical_shift,True
1555,32080,optical_shift,True
1556,32100,optical_shift,True
1557,32120,optical_shift,True
1558,32140,optical_shift,True
1559,32160,optical_shift,True
1560,32180,optical_shift,True
1561,32200,optical_shift,True
1562,32220,optical_shift,True
1563,32240,optical_shift,True
1564,32260,optical_shift,True
1565,32280,optical_shift,True
1566,32300,optical_shift,True
1567,32320,optical_shift,True
1568,32340,optical_shift,True
1569,32360,optical_shift,True
1570,32380,optical_shift,True
1571,32400,optical_shift,True
1572,32420,optical_shift,True
1573,32440,optical_shift,True
1574,32460,optical_shift,True
1575,32480,optical_shift,True
1576,32500,optical_shift,True
1577,32520,optical_shift,True
1578,32540,optical_shift,True
1579,32560,optical_shift,True
1580,32580,optical_shift,True
1581,32600,optical_shift,True
1582,32620,optical_shift,True
1583,32640,optical_shift,True
1584,32660,optical_shift,True
1585,32680,optical_shift,True
1586,32700,optical_shift,True
1587,32720,optical_shift,True
1588,32740,optical_shift,True
1589,32760,optical_shift,True
1590,32780,optical_shift,True
1591,32800,optical_shift,True
1592,32820,optical_shift,True
1593,32840,optical_shift,True
1594,32860,optical_shift,True
1595,32880,optical_shift,True
1596,32900,optical_shift,True
1597,32920,optical_shift,True
1598,32940,optical_shift,True
1599,32960,optical_shift,True
1600,32980,optical_shift,True
1601,33000,optical_shift,True
1602,33020,optical_shift,True
1603,33040,optical_shift,True
1604,33060,optical_shift,True
1605,33080,optical_shift,True
1606,33100,optical_shift,True
1607,33120,optical_shift,True
1608,33140,optical_shift,True
1609,33160,optical_shift,True
1610,33180,optical_shift,True
1611,33200,optical_shift,True
1612,33220,optical_shift,True
1613,33240,optical_shift,True
1614,33260,optical_shift,True
1615,33280,optical_shift,True
1616,33300,optical_shift,True
1617,33320,optical_shift,True
1618,33340,optical_shift,True
1619,33360,optical_shift,True
1620,33380,optical_shift,True
1621,33400,optical_shift,True
1622,33420,optical_shift,True
1623,33440,optical_shift,True
1624,33460,optical_shift,True
1625,33480,optical_shift,True
1626,33500,optical_shift,True
1627,33520,optical_shift,True
1628,33540,optical_shift,True
1629,33560,optical_shift,True
1630,33580,optical_shift,True
1631,33600,optical_shift,True
1632,33620,optical_shift,True
1633,33640,optical_shift,True
1634,33660,optical_shift,True
1635,33680,optical_shift,True
1636,33700,optical_shift,True
1637,33720,optical_shift,True
1638,33740,optical_shift,True
1639,33760,optical_shift,True
1640,33780,optical_shift,True
1641,33800,optical_shift,True
1642,33820,optical_shift,True
1643,33840,optical_shift,True
1644,33860,optical_shift,True
1645,33880,optical_shift,True
1646,33900,optical_shift,True
1647,33920,optical_shift,True
1648,33940,optical_shift,True
1649,33960,optical_shift,True
1650,33980,optical_shift,True
1651,34000,optical_shift,True
1652,34020,optical_shift,True
1653,34040,optical_shift,True
1654,34060,optical_shift,True
1655,34080,optical_shift,True
1656,34100,optical_shift,True
1657,34120,optical_shift,True
1658,34140,optical_shift,True
1659,34160,optical_shift,True
1660,34180,optical_shift,True
1661,34200,optical_shift,True
1662,34220,optical_shift,True
1663,34240,optical_shift,True
1664,34260,optical_shift,True
1665,34280,optical_shift,True
1666,34300,optical_shift,True
1667,34320,optical_shift,True
1668,34340,optical_shift,True
1669,34360,optical_shift,True
1670,34380,optical_shift,True
1671,34400,optical_shift,True
1672,34420,optical_shift,True
1673,34440,optical_shift,True
1674,34460,optical_shift,True
1675,34480,optical_shift,True
1676,34500,optical_shift,True
1677,34520,optical_shift,True
1678,34540,optical_shift,True
1679,34560,optical_shift,True
1680,34580,optical_shift,True
1681,34600,optical_shift,True
1682,34620,optical_shift,True
1683,34640,optical_shift,True
1684,34660,optical_shift,True
1685,34680,optical_shift,True
1686,34700,optical_shift,True
1687,34720,optical_shift,True
1688,34740,optical_shift,True
1689,34760,optical_shift,True
1690,34780,optical_shift,True
1691,34800,optical_shift,True
1692,34820,optical_shift,True
1693,34840,optical_shift,True
1694,34860,optical_shift,True
1695,34880,optical_shift,True
1696,34900,optical_shift,True
1697,34920,optical_shift,True
1698,34940,optical_shift,True
1699,34960,optical_shift,True
1700,34980,optical_shift,True
1701,35000,optical_shift,True
1702,35020,optical_shift,True
1703,35040,optical_shift,True
1704,35060,optical_shift,True
1705,35080,optical_shift,True
1706,35100,optical_shift,True
1707,35120,optical_shift,True
1708,35140,optical_shift,True
1709,35160,optical_shift,True
1710,35180,optical_shift,True
1711,35200,optical_shift,True
1712,35220,optical_shift,True
1713,35240,optical_shift,True
1714,35260,optical_shift,True
1715,35280,optical_shift,True
1716,35300,optical_shift,True
1717,35320,optical_shift,True
1718,35340,optical_shift,True
1719,35360,optical_shift,True
1720,35380,optical_shift,True
1721,35400,optical_shift,True
1722,35420,optical_shift,True
1723,35440,optical_shift,True
1724,35460,optical_shift,True
1725,35480,optical_shift,True
1726,35500,optical_shift,True
1727,35520,optical_shift,True
1728,35540,optical_shift,True
1729,35560,optical_shift,True
1730,35580,optical_shift,True
1731,35600,optical_shift,True
1732,35620,optical_shift,True
1733,35640,optical_shift,True
1734,35660,optical_shift,True
1735,35680,optical_shift,True
1736,35700,optical_shift,True
1737,35720,optical_shift,True
1738,35740,optical_shift,True
1739,35760,optical_shift,True
1740,35780,optical_shift,True
1741,35800,optical_shift,True
1742,35820,optical_shift,True
1743,35840,optical_shift,True
1744,35860,optical_shift,True
1745,35880,optical_shift,True
1746,35900,optical_shift,True
1747,35920,optical_shift,True
1748,35940,optical_shift,True
1749,35960,optical_shift,True
1750,35980,optical_shift,True
1751,36000,gyro_motion,True
1752,36020,gyro_motion,True
1753,36040,gyro_motion,True
1754,36060,gyro_motion,True
1755,36080,gyro_motion,True
1756,36100,gyro_motion,True
1757,36120,gyro_motion,True
1758,36140,gyro_motion,True
1759,36160,gyro_motion,True
1760,36180,gyro_motion,True
1761,36200,gyro_motion,True
1762,36220,gyro_motion,True
1763,36240,gyro_motion,True
1764,36260,gyro_motion,True
1765,36280,gyro_motion,True
1766,36300,gyro_motion,True
1767,36320,gyro_motion,True
1768,36340,gyro_motion,True
1769,36360,gyro_motion,True
1770,36380,gyro_motion,True
1771,36400,gyro_motion,True
1772,36420,gyro_motion,True
1773,36440,gyro_motion,True
1774,36460,gyro_motion,True
1775,36480,gyro_motion,True
1776,36500,gyro_motion,True
1777,36520,gyro_motion,True
1778,36540,gyro_motion,True
1779,36560,gyro_motion,True
1780,36580,gyro_motion,True
1781,36600,gyro_motion,True
1782,36620,gyro_motion,True
1783,36640,gyro_motion,True
1784,36660,gyro_motion,True
1785,36680,gyro_motion,True
1786,36700,gyro_motion,True
1787,36720,gyro_motion,True
1788,36740,gyro_motion,True
1789,36760,gyro_motion,True
1790,36780,gyro_motion,True
1791,36800,gyro_motion,True
1792,36820,gyro_motion,True
1793,36840,gyro_motion,True
1794,36860,gyro_motion,True
1795,36880,gyro_motion,True
1796,36900,gyro_motion,True
1797,36920,gyro_motion,True
1798,36940,gyro_motion,True
1799,36960,gyro_motion,True
1800,36980,gyro_motion,True
1801,37000,gyro_motion,True
1802,37020,gyro_motion,True
1803,37040,gyro_motion,True
1804,37060,gyro_motion,True
1805,37080,gyro_motion,True
1806,37100,gyro_motion,True
1807,37120,gyro_motion,True
1808,37140,gyro_motion,True
1809,37160,gyro_motion,True
1810,37180,gyro_motion,True
1811,37200,gyro_motion,True
1812,37220,gyro_motion,True
1813,37240,gyro_motion,True
1814,37260,gyro_motion,True
1815,37280,gyro_motion,True
1816,37300,gyro_motion,True
1817,37320,gyro_motion,True
1818,37340,gyro_motion,True
1819,37360,gyro_motion,True
1820,37380,gyro_motion,True
1821,37400,gyro_motion,True
1822,37420,gyro_motion,True
1823,37440,gyro_motion,True
1824,37460,gyro_motion,True
1825,37480,gyro_motion,True
1826,37500,gyro_motion,True
1827,37520,gyro_motion,True
1828,37540,gyro_motion,True
1829,37560,gyro_motion,True
1830,37580,gyro_motion,True
1831,37600,gyro_motion,True
1832,37620,gyro_motion,True
1833,37640,gyro_motion,True
1834,37660,gyro_motion,True
1835,37680,gyro_motion,True
1836,37700,gyro_motion,True
1837,37720,gyro_motion,True
1838,37740,gyro_motion,True
1839,37760,gyro_motion,True
1840,37780,gyro_motion,True
1841,37800,gyro_motion,True
1842,37820,gyro_motion,True
1843,37840,gyro_motion,True
1844,37860,gyro_motion,True
1845,37880,gyro_motion,True
1846,37900,gyro_motion,True
1847,37920,gyro_motion,True
1848,37940,gyro_motion,True
1849,37960,gyro_motion,True
1850,37980,gyro_motion,True
1851,38000,gyro_motion,True
1852,38020,gyro_motion,True
1853,38040,gyro_motion,True
1854,38060,gyro_motion,True
1855,38080,gyro_motion,True
1856,38100,gyro_motion,True
1857,38120,gyro_motion,True
1858,38140,gyro_motion,True
1859,38160,gyro_motion,True
1860,38180,gyro_motion,True
1861,38200,gyro_motion,True
1862,38220,gyro_motion,True
1863,38240,gyro_motion,True
1864,38260,gyro_motion,True
1865,38280,gyro_motion,True
1866,38300,gyro_motion,True
1867,38320,gyro_motion,True
1868,38340,gyro_motion,True
1869,38360,gyro_motion,True
1870,38380,gyro_motion,True
1871,38400,gyro_motion,True
1872,38420,gyro_motion,True
1873,38440,gyro_motion,True
1874,38460,gyro_motion,True
1875,38480,gyro_motion,True
1876,38500,gyro_motion,True
1877,38520,gyro_motion,True
1878,38540,gyro_motion,True
1879,38560,gyro_motion,True
1880,38580,gyro_motion,True
1881,38600,gyro_motion,True
1882,38620,gyro_motion,True
1883,38640,gyro_motion,True
1884,38660,gyro_motion,True
1885,38680,gyro_motion,True
1886,38700,gyro_motion,True
1887,38720,gyro_motion,True
1888,38740,gyro_motion,True
1889,38760,gyro_motion,True
1890,38780,gyro_motion,True
1891,38800,gyro_motion,True
1892,38820,gyro_motion,True
1893,38840,gyro_motion,True
1894,38860,gyro_motion,True
1895,38880,gyro_motion,True
1896,38900,gyro_motion,True
1897,38920,gyro_motion,True
1898,38940,gyro_motion,True
1899,38960,gyro_motion,True
1900,38980,gyro_motion,True
1901,39000,gyro_motion,True
1902,39020,gyro_motion,True
1903,39040,gyro_motion,True
1904,39060,gyro_motion,True
1905,39080,gyro_motion,True
1906,39100,gyro_motion,True
1907,39120,gyro_motion,True
1908,39140,gyro_motion,True
1909,39160,gyro_motion,True
1910,39180,gyro_motion,True
1911,39200,gyro_motion,True
1912,39220,gyro_motion,True
1913,39240,gyro_motion,True
1914,39260,gyro_motion,True
1915,39280,gyro_motion,True
1916,39300,gyro_motion,True
1917,39320,gyro_motion,True
1918,39340,gyro_motion,True
1919,39360,gyro_motion,True
1920,39380,gyro_motion,True
1921,39400,gyro_motion,True
1922,39420,gyro_motion,True
1923,39440,gyro_motion,True
1924,39460,gyro_motion,True
1925,39480,gyro_motion,True
1926,39500,gyro_motion,True
1927,39520,gyro_motion,True
1928,39540,gyro_motion,True
1929,39560,gyro_motion,True
1930,39580,gyro_motion,True
1931,39600,gyro_motion,True
1932,39620,gyro_motion,True
1933,39640,gyro_motion,True
1934,39660,gyro_motion,True
1935,39680,gyro_motion,True
1936,39700,gyro_motion,True
1937,39720,gyro_motion,True
1938,39740,gyro_motion,True
1939,39760,gyro_motion,True
1940,39780,gyro_motion,True
1941,39800,gyro_motion,True
1942,39820,gyro_motion,True
1943,39840,gyro_motion,True
1944,39860,gyro_motion,True
1945,39880,gyro_motion,True
1946,39900,gyro_motion,True
1947,39920,gyro_motion,True
1948,39940,gyro_motion,True
1949,39960,gyro_motion,True
1950,39980,gyro_motion,True
1951,40000,gyro_motion,True
1952,40020,gyro_motion,True
1953,40040,gyro_motion,True
1954,40060,gyro_motion,True
1955,40080,gyro_motion,True
1956,40100,gyro_motion,True
1957,40120,gyro_motion,True
1958,40140,gyro_motion,True
1959,40160,gyro_motion,True
1960,40180,gyro_motion,True
1961,40200,gyro_motion,True
1962,40220,gyro_motion,True
1963,40240,gyro_motion,True
1964,40260,gyro_motion,True
1965,40280,gyro_motion,True
1966,40300,gyro_motion,True
1967,40320,gyro_motion,True
1968,40340,gyro_motion,True
1969,40360,gyro_motion,True
1970,40380,gyro_motion,True
1971,40400,gyro_motion,True
1972,40420,gyro_motion,True
1973,40440,gyro_motion,True
1974,40460,gyro_motion,True
1975,40480,gyro_motion,True
1976,40500,gyro_motion,True
1977,40520,gyro_motion,True
1978,40540,gyro_motion,True
1979,40560,gyro_motion,True
1980,40580,gyro_motion,True
1981,40600,gyro_motion,True
1982,40620,gyro_motion,True
1983,40640,gyro_motion,True
1984,40660,gyro_motion,True
1985,40680,gyro_motion,True
1986,40700,gyro_motion,True
1987,40720,gyro_motion,True
1988,40740,gyro_motion,True
1989,40760,gyro_motion,True
1990,40780,gyro_motion,True
1991,40800,gyro_motion,True
1992,40820,gyro_motion,True
1993,40840,gyro_motion,True
1994,40860,gyro_motion,True
1995,40880,gyro_motion,True
1996,40900,gyro_motion,True
1997,40920,gyro_motion,True
1998,40940,gyro_motion,True
1999,40960,gyro_motion,True
2000,40980,gyro_motion,True
2001,41000,normal,True
2002,41020,normal,True
2003,41040,normal,True
2004,41060,normal,True
2005,41080,normal,True
2006,41100,normal,True
2007,41120,normal,True
2008,41140,normal,True
2009,41160,normal,True
2010,41180,normal,True
2011,41200,normal,True
2012,41220,normal,True
2013,41240,normal,True
2014,41260,normal,True
2015,41280,normal,True
2016,41300,normal,True
2017,41320,normal,True
2018,41340,normal,True
2019,41360,normal,True
2020,41380,normal,True
2021,41400,normal,True
2022,41420,normal,True
2023,41440,normal,True
2024,41460,normal,True
2025,41480,normal,True
2026,41500,normal,True
2027,41520,normal,True
2028,41540,normal,True
2029,41560,normal,True
2030,41580,normal,True
2031,41600,normal,True
2032,41620,normal,True
2033,41640,normal,True
2034,41660,normal,True
2035,41680,normal,True
2036,41700,normal,True
2037,41720,normal,True
2038,41740,normal,True
2039,41760,normal,True
2040,41780,normal,True
2041,41800,normal,True
2042,41820,normal,True
2043,41840,normal,True
2044,41860,normal,True
2045,41880,normal,True
2046,41900,normal,True
2047,41920,normal,True
2048,41940,normal,True
2049,41960,normal,True
2050,41980,normal,True
2051,42000,normal,True
2052,42020,normal,True
2053,42040,normal,True
2054,42060,normal,True
2055,42080,normal,True
2056,42100,normal,True
2057,42120,normal,True
2058,42140,normal,True
2059,42160,normal,True
2060,42180,normal,True
2061,42200,normal,True
2062,42220,normal,True
2063,42240,normal,True
2064,42260,normal,True
2065,42280,normal,True
2066,42300,normal,True
2067,42320,normal,True
2068,42340,normal,True
2069,42360,normal,True
2070,42380,normal,True
2071,42400,normal,True
2072,42420,normal,True
2073,42440,normal,True
2074,42460,normal,True
2075,42480,normal,True
2076,42500,normal,True
2077,42520,normal,True
2078,42540,normal,True
2079,42560,normal,True
2080,42580,normal,True
2081,42600,normal,True
2082,42620,normal,True
2083,42640,normal,True
2084,42660,normal,True
2085,42680,normal,True
2086,42700,normal,True
2087,42720,normal,True
2088,42740,normal,True
2089,42760,normal,True
2090,42780,normal,True
2091,42800,normal,True
2092,42820,normal,True
2093,42840,normal,True
2094,42860,normal,True
2095,42880,normal,True
2096,42900,normal,True
2097,42920,normal,True
2098,42940,normal,True
2099,42960,normal,True
2100,42980,normal,True
2101,43000,normal,True
2102,43020,normal,True
2103,43040,normal,True
2104,43060,normal,True
2105,43080,normal,True
2106,43100,normal,True
2107,43120,normal,True
2108,43140,normal,True
2109,43160,normal,True
2110,43180,normal,True
2111,43200,normal,True
2112,43220,normal,True
2113,43240,normal,True
2114,43260,normal,True
2115,43280,normal,True
2116,43300,normal,True
2117,43320,normal,True
2118,43340,normal,True
2119,43360,normal,True
2120,43380,normal,True
2121,43400,normal,True
2122,43420,normal,True
2123,43440,normal,True
2124,43460,normal,True
2125,43480,normal,True
2126,43500,normal,True
2127,43520,normal,True
2128,43540,normal,True
2129,43560,normal,True
2130,43580,normal,True
2131,43600,normal,True
2132,43620,normal,True
2133,43640,normal,True
2134,43660,normal,True
2135,43680,normal,True
2136,43700,normal,True
2137,43720,normal,True
2138,43740,normal,True
2139,43760,normal,True
2140,43780,normal,True
2141,43800,normal,True
2142,43820,normal,True
2143,43840,normal,True
2144,43860,normal,True
2145,43880,normal,True
2146,43900,normal,True
2147,43920,normal,True
2148,43940,normal,True
2149,43960,normal,True
2150,43980,normal,True
2151,44000,normal,True
2152,44020,normal,True
2153,44040,normal,True
2154,44060,normal,True
2155,44080,normal,True
2156,44100,normal,True
2157,44120,normal,True
2158,44140,normal,True
2159,44160,normal,True
2160,44180,normal,True
2161,44200,normal,True
2162,44220,normal,True
2163,44240,normal,True
2164,44260,normal,True
2165,44280,normal,True
2166,44300,normal,True
2167,44320,normal,True
2168,44340,normal,True
2169,44360,normal,True
2170,44380,normal,True
2171,44400,normal,True
2172,44420,normal,True
2173,44440,normal,True
2174,44460,normal,True
2175,44480,normal,True
2176,44500,normal,True
2177,44520,normal,True
2178,44540,normal,True
2179,44560,normal,True
2180,44580,normal,True
2181,44600,normal,True
2182,44620,normal,True
2183,44640,normal,True
2184,44660,normal,True
2185,44680,normal,True
2186,44700,normal,True
2187,44720,normal,True
2188,44740,normal,True
2189,44760,normal,True
2190,44780,normal,True
2191,44800,normal,True
2192,44820,normal,True
2193,44840,normal,True
2194,44860,normal,True
2195,44880,normal,True
2196,44900,normal,True
2197,44920,normal,True
2198,44940,normal,True
2199,44960,normal,True
2200,44980,normal,True
2201,45000,normal,True
2202,45020,normal,True
2203,45040,normal,True
2204,45060,normal,True
2205,45080,normal,True
2206,45100,normal,True
2207,45120,normal,True
2208,45140,normal,True
2209,45160,normal,True
2210,45180,normal,True
2211,45200,normal,True
2212,45220,normal,True
2213,45240,normal,True
2214,45260,normal,True
2215,45280,normal,True
2216,45300,normal,True
2217,45320,normal,True
2218,45340,normal,True
2219,45360,normal,True
2220,45380,normal,True
2221,45400,normal,True
2222,45420,normal,True
2223,45440,normal,True
2224,45460,normal,True
2225,45480,normal,True
2226,45500,normal,True
2227,45520,normal,True
2228,45540,normal,True
2229,45560,normal,True
2230,45580,normal,True
2231,45600,normal,True
2232,45620,normal,True
2233,45640,normal,True
2234,45660,normal,True
2235,45680,normal,True
2236,45700,normal,True
2237,45720,normal,True
2238,45740,normal,True
2239,45760,normal,True
2240,45780,normal,True
2241,45800,normal,True
2242,45820,normal,True
2243,45840,normal,True
2244,45860,normal,True
2245,45880,normal,True
2246,45900,normal,True
2247,45920,normal,True
2248,45940,normal,True
2249,45960,normal,True
2250,45980,normal,True
2251,46000,optical_missing,True
2252,46020,optical_missing,True
2253,46040,optical_missing,True
2254,46060,optical_missing,True
2255,46080,optical_missing,True
2256,46100,optical_missing,True
2257,46120,optical_missing,True
2258,46140,optical_missing,True
2259,46160,optical_missing,True
2260,46180,optical_missing,True
2261,46200,optical_missing,True
2262,46220,optical_missing,True
2263,46240,optical_missing,True
2264,46260,optical_missing,True
2265,46280,optical_missing,True
2266,46300,optical_missing,True
2267,46320,optical_missing,True
2268,46340,optical_missing,True
2269,46360,optical_missing,True
2270,46380,optical_missing,True
2271,46400,optical_missing,True
2272,46420,optical_missing,True
2273,46440,optical_missing,True
2274,46460,optical_missing,True
2275,46480,optical_missing,True
2276,46500,optical_missing,True
2277,46520,optical_missing,True
2278,46540,optical_missing,True
2279,46560,optical_missing,True
2280,46580,optical_missing,True
2281,46600,optical_missing,True
2282,46620,optical_missing,True
2283,46640,optical_missing,True
2284,46660,optical_missing,True
2285,46680,optical_missing,True
2286,46700,optical_missing,True
2287,46720,optical_missing,True
2288,46740,optical_missing,True
2289,46760,optical_missing,True
2290,46780,optical_missing,True
2291,46800,optical_missing,True
2292,46820,optical_missing,True
2293,46840,optical_missing,True
2294,46860,optical_missing,True
2295,46880,optical_missing,True
2296,46900,optical_missing,True
2297,46920,optical_missing,True
2298,46940,optical_missing,True
2299,46960,optical_missing,True
2300,46980,optical_missing,True
2301,47000,normal,True
2302,47020,normal,True
2303,47040,normal,True
2304,47060,normal,True
2305,47080,normal,True
2306,47100,normal,True
2307,47120,normal,True
2308,47140,normal,True
2309,47160,normal,True
2310,47180,normal,True
2311,47200,normal,True
2312,47220,normal,True
2313,47240,normal,True
2314,47260,normal,True
2315,47280,normal,True
2316,47300,normal,True
2317,47320,normal,True
2318,47340,normal,True
2319,47360,normal,True
2320,47380,normal,True
2321,47400,normal,True
2322,47420,normal,True
2323,47440,normal,True
2324,47460,normal,True
2325,47480,normal,True
2326,47500,normal,True
2327,47520,normal,True
2328,47540,normal,True
2329,47560,normal,True
2330,47580,normal,True
2331,47600,normal,True
2332,47620,normal,True
2333,47640,normal,True
2334,47660,normal,True
2335,47680,normal,True
2336,47700,normal,True
2337,47720,normal,True
2338,47740,normal,True
2339,47760,normal,True
2340,47780,normal,True
2341,47800,normal,True
2342,47820,normal,True
2343,47840,normal,True
2344,47860,normal,True
2345,47880,normal,True
2346,47900,normal,True
2347,47920,normal,True
2348,47940,normal,True
2349,47960,normal,True
2350,47980,normal,True
2351,48000,normal,True
2352,48020,normal,True
2353,48040,normal,True
2354,48060,normal,True
2355,48080,normal,True
2356,48100,normal,True
2357,48120,normal,True
2358,48140,normal,True
2359,48160,normal,True
2360,48180,normal,True
2361,48200,normal,True
2362,48220,normal,True
2363,48240,normal,True
2364,48260,normal,True
2365,48280,normal,True
2366,48300,normal,True
2367,48320,normal,True
2368,48340,normal,True
2369,48360,normal,True
2370,48380,normal,True
2371,48400,normal,True
2372,48420,normal,True
2373,48440,normal,True
2374,48460,normal,True
2375,48480,normal,True
2376,48500,normal,True
2377,48520,normal,True
2378,48540,normal,True
2379,48560,normal,True
2380,48580,normal,True
2381,48600,normal,True
2382,48620,normal,True
2383,48640,normal,True
2384,48660,normal,True
2385,48680,normal,True
2386,48700,normal,True
2387,48720,normal,True
2388,48740,normal,True
2389,48760,normal,True
2390,48780,normal,True
2391,48800,normal,True
2392,48820,normal,True
2393,48840,normal,True
2394,48860,normal,True
2395,48880,normal,True
2396,48900,normal,True
2397,48920,normal,True
2398,48940,normal,True
2399,48960,normal,True
2400,48980,normal,True
2401,49000,normal,True
2402,49020,normal,True
2403,49040,normal,True
2404,49060,normal,True
2405,49080,normal,True
2406,49100,normal,True
2407,49120,normal,True
2408,49140,normal,True
2409,49160,normal,True
2410,49180,normal,True
2411,49200,normal,True
2412,49220,normal,True
2413,49240,normal,True
2414,49260,normal,True
2415,49280,normal,True
2416,49300,normal,True
2417,49320,normal,True
2418,49340,normal,True
2419,49360,normal,True
2420,49380,normal,True
2421,49400,normal,True
2422,49420,normal,True
2423,49440,normal,True
2424,49460,normal,True
2425,49480,normal,True
2426,49500,normal,True
2427,49520,normal,True
2428,49540,normal,True
2429,49560,normal,True
2430,49580,normal,True
2431,49600,normal,True
2432,49620,normal,True
2433,49640,normal,True
2434,49660,normal,True
2435,49680,normal,True
2436,49700,normal,True
2437,49720,normal,True
2438,49740,normal,True
2439,49760,normal,True
2440,49780,normal,True
2441,49800,normal,True
2442,49820,normal,True
2443,49840,normal,True
2444,49860,normal,True
2445,49880,normal,True
2446,49900,normal,True
2447,49920,normal,True
2448,49940,normal,True
2449,49960,normal,True
2450,49980,normal,True
2451,50000,normal,True
2452,50020,normal,True
2453,50040,normal,True
2454,50060,normal,True
2455,50080,normal,True
2456,50100,normal,True
