window_id,feature,current_value,baseline_mean,baseline_std,delta,standardized_change,standardized_change_available
28,gyro_x_mean,0.007086999999999995,-0.012315000000000001,0.03592765372522954,0.019401999999999996,0.5400296982481574,True
28,gyro_x_std,0.5133240735938653,0.49392227982660664,0.02931000449824639,0.0194017937672587,0.6619512381316593,True
28,gyro_x_min,-1.3645,-1.1856099999999998,0.27366189157425624,-0.17889000000000022,-0.653689846879757,True
28,gyro_x_max,1.4644,1.34439,0.254952263963276,0.12000999999999995,0.4707155690026996,True
28,gyro_y_mean,0.014818999999999995,-0.0080752,0.057069542992387805,0.022894199999999996,0.40116319142513074,True
28,gyro_y_std,0.560707543144374,0.5009338702116077,0.0337028571848155,0.05977367293276625,1.7735491268585,True
28,gyro_y_min,-1.3671,-1.23569,0.2047149698971719,-0.13141000000000003,-0.6419169055687873,True
28,gyro_y_max,1.194,1.3784899999999998,0.1524549274375873,-0.18448999999999982,-1.2101281546018066,True
28,gyro_z_mean,-0.09055699999999998,0.013622899999999999,0.07055050927732556,-0.10417989999999998,-1.4766711263625516,True
28,gyro_z_std,0.48588520707158805,0.5019867573022065,0.029042850402734053,-0.01610155023061849,-0.5544066786606701,True
28,gyro_z_min,-1.1467,-1.19566,0.14721945659456834,0.04895999999999989,0.33256473792613,True
28,gyro_z_max,1.122,1.20557,0.21367348946465026,-0.08356999999999992,-0.39111075599214934,True
29,optical_mean,1.19858,1.1997622000000001,0.0013166012912038591,-0.0011822000000001331,-0.8979180013709134,True
29,optical_std,0.019495563597906072,0.01972223722951765,0.0016384415957329472,-0.00022667363161157916,-0.13834709287283325,True
29,optical_min,1.1566,1.14867,0.009242191298604478,0.007929999999999993,0.8580216253690162,True
29,optical_max,1.245,1.2538099999999999,0.010170884917252763,-0.008809999999999762,-0.8661979829361213,True
29,gyro_x_mean,0.13172699999999998,-0.012315000000000001,0.03592765372522954,0.14404199999999998,4.009223677716786,True
29,gyro_x_std,0.5085510811816253,0.49392227982660664,0.02931000449824639,0.01462880135501865,0.4991060767627616,True
29,gyro_x_min,-1.2582,-1.1856099999999998,0.27366189157425624,-0.07259000000000015,-0.2652543238023456,True
29,gyro_x_max,1.2694,1.34439,0.254952263963276,-0.07498999999999989,-0.29413349320483634,True
29,gyro_y_mean,0.06161599999999999,-0.0080752,0.057069542992387805,0.0696912,1.2211627489166283,True
29,gyro_y_std,0.5270005661704739,0.5009338702116077,0.0337028571848155,0.026066695958866126,0.7734268882879826,True
29,gyro_y_min,-1.4044,-1.23569,0.2047149698971719,-0.16871000000000014,-0.8241214606080981,True
29,gyro_y_max,1.1894,1.3784899999999998,0.1524549274375873,-0.18908999999999976,-1.2403010068494527,True
29,gyro_z_mean,0.02970000000000001,0.013622899999999999,0.07055050927732556,0.01607710000000001,0.22788070794503928,True
29,gyro_z_std,0.530734804210163,0.5019867573022065,0.029042850402734053,0.028748046907956404,0.9898493608344346,True
29,gyro_z_min,-1.1832,-1.19566,0.14721945659456834,0.012459999999999916,0.08463555217646163,True
29,gyro_z_max,1.4054,1.20557,0.21367348946465026,0.19982999999999995,0.9352119465108443,True
