session_id,boot_id,window_id,sensor,anomaly_score,threshold,is_anomaly
multi-session-018,multi-boot-018,9,gyro,0.002048601271140371,0.10518577329758438,False
multi-session-018,multi-boot-018,10,gyro,-0.017587047413443024,0.10518577329758438,False
multi-session-018,multi-boot-018,11,gyro,-0.026307255891329928,0.10518577329758438,False
multi-session-018,multi-boot-018,12,gyro,-0.017934594881743426,0.10518577329758438,False
multi-session-018,multi-boot-018,13,gyro,-0.03333897452619222,0.10518577329758438,False
multi-session-018,multi-boot-018,14,gyro,-0.008431661320999484,0.10518577329758438,False
multi-session-018,multi-boot-018,15,gyro,-0.07548957047893967,0.10518577329758438,False
multi-session-018,multi-boot-018,16,gyro,-0.02305880015063949,0.10518577329758438,False
multi-session-018,multi-boot-018,17,gyro,-0.06166572074601656,0.10518577329758438,False
multi-session-018,multi-boot-018,18,gyro,-0.004184166906393949,0.10518577329758438,False
multi-session-018,multi-boot-018,19,gyro,-0.06573234181816584,0.10518577329758438,False
multi-session-018,multi-boot-018,20,gyro,-0.029439682892913932,0.10518577329758438,False
multi-session-018,multi-boot-018,21,gyro,-0.07222945149828863,0.10518577329758438,False
multi-session-018,multi-boot-018,22,gyro,-0.014900939927868284,0.10518577329758438,False
multi-session-018,multi-boot-018,23,gyro,-0.052980162447523016,0.10518577329758438,False
multi-session-018,multi-boot-018,24,gyro,-0.029340174300697852,0.10518577329758438,False
multi-session-018,multi-boot-018,25,gyro,-0.026267490782965253,0.10518577329758438,False
multi-session-018,multi-boot-018,26,gyro,0.011541540585101706,0.10518577329758438,False
multi-session-018,multi-boot-018,27,gyro,-0.020198484142400386,0.10518577329758438,False
multi-session-018,multi-boot-018,28,gyro,-0.018161339203932703,0.10518577329758438,False
multi-session-018,multi-boot-018,29,gyro,-0.016629120201196224,0.10518577329758438,False
